scenario	phase	verb	site	object	calls	total_ms	mean_us	p99_us	rows_touched	prepared_pct	per_input_row	runs	spread_us	floor_us
reach_small	declare	INSERT	src/2_vtab.rs:354	r	1	no effect at this scale	0.0	0.0	1	0.0	0.12	3	0.0	1000
reach_small	declare	SELECT	src/0b_relational.rs:626	catalog	1	no effect at this scale	0.0	0.0	56	0.0	0.12	3	0.0	1000
reach_small	declare	SELECT	src/0c_compile_from.rs:41	a	1	no effect at this scale	0.0	0.0	1	0.0	0.12	3	0.0	1000
reach_small	declare	SELECT	src/0c_compile_from.rs:41	b	1	no effect at this scale	0.0	0.0	1	0.0	0.12	3	0.0	1000
reach_small	declare	SELECT	src/2_vtab.rs:215	catalog	1	no effect at this scale	0.0	0.0	1	100.0	0.12	3	0.0	1000
reach_small	declare	SELECT	src/2_vtab.rs:237	r	1	no effect at this scale	0.0	0.0	1	0.0	0.12	3	0.0	1000
reach_small	declare	SELECT	src/2_vtab.rs:341	r	1	no effect at this scale	0.0	0.0	1	0.0	0.12	3	0.0	1000
reach_small	fixpoint	INSERT	src/1d_drain.rs:239	r	1	no effect at this scale	0.0	0.0	0	100.0	0.12	3	0.0	1000
reach_small	maintain	DELETE	src/1d_drain.rs:181	r	1	no effect at this scale	0.0	0.0	0	100.0	0.12	3	0.0	1000
reach_small	maintain	SELECT	src/1d_drain.rs:178	r	1	no effect at this scale	0.0	0.0	1	100.0	0.12	3	0.0	1000
reach_small	maintain	SELECT	src/1d_drain.rs:187	r	1	no effect at this scale	0.0	0.0	1	100.0	0.12	3	0.0	1000
reach_small	maintain	SELECT	src/1d_drain.rs:193	r	1	no effect at this scale	0.0	0.0	8	100.0	0.12	3	0.0	1000
reach_small	materialize	INSERT	src/1c_materialize.rs:477	r	1	no effect at this scale	0.0	0.0	0	0.0	0.12	3	0.0	1000
reach_small	materialize	SELECT	src/1b_state.rs:360	r	1	no effect at this scale	0.0	0.0	1	0.0	0.12	3	0.0	1000
reach_small	materialize	SELECT	src/1b_state.rs:372	r	1	no effect at this scale	0.0	0.0	0	0.0	0.12	3	0.0	1000
reach_small	materialize	SELECT	src/1c_materialize.rs:444	r	1	no effect at this scale	0.0	0.0	1	100.0	0.12	3	0.0	1000
reach_small	materialize	SELECT	src/1c_materialize.rs:456	r	1	no effect at this scale	0.0	0.0	1	100.0	0.12	3	0.0	1000
retract_recursive	drain	INSERT	src/1d_drain.rs:53	r	201	no effect at this scale	0.0	0.0	201	100.0	201.00	3	0.0	1000
retract_recursive	declare	CREATE	src/1d_drain.rs:23	r	28	no effect at this scale	0.0	0.0	0	0.0	28.00	3	0.0	1000
retract_recursive	declare	INSERT	src/0a_catalog.rs:79	r	20	no effect at this scale	0.0	0.0	20	0.0	20.00	3	1000.0	1000
retract_recursive	declare	SELECT	src/0a_catalog.rs:71	r	20	no effect at this scale	0.0	0.0	20	0.0	20.00	3	0.0	1000
retract_recursive	drain	DELETE	src/1d_drain.rs:112	r	18	no effect at this scale	0.0	0.0	902	100.0	18.00	3	0.0	1000
retract_recursive	drain	SELECT	src/1d_drain.rs:71	r	16	no effect at this scale	0.0	0.0	16	100.0	16.00	3	0.0	1000
retract_recursive	materialize	INSERT	src/1c_materialize.rs:377	r	15	no effect at this scale	0.0	0.0	601	100.0	15.00	3	1000.0	1000
retract_recursive	fixpoint	SELECT	src/1d_drain.rs:223	r	13	no effect at this scale	0.0	0.0	13	100.0	13.00	3	1000.0	1000
retract_recursive	declare	CREATE	src/1b_state.rs:195	r	9	no effect at this scale	0.0	0.0	1	0.0	9.00	3	0.0	1000
retract_recursive	declare	DELETE	src/1b_state.rs:205	r	9	no effect at this scale	0.0	0.0	0	0.0	9.00	3	0.0	1000
retract_recursive	materialize	DELETE	src/1b_state.rs:249	r	9	no effect at this scale	0.0	0.0	0	0.0	9.00	3	0.0	1000
retract_recursive	declare	SELECT	src/1b_state.rs:17	r	7	no effect at this scale	0.0	0.0	7	0.0	7.00	3	0.0	1000
retract_recursive	declare	CREATE	src/0a_catalog.rs:26	r	6	no effect at this scale	0.0	0.0	0	0.0	6.00	3	0.0	1000
retract_recursive	declare	CREATE	src/1a_relational.rs:270	r	6	no effect at this scale	0.0	0.0	0	0.0	6.00	3	0.0	1000
retract_recursive	declare	CREATE	src/1b_state.rs:82	r	6	no effect at this scale	0.0	0.0	0	0.0	6.00	3	0.0	1000
retract_recursive	declare	INSERT	src/0a_catalog.rs:62	r	6	no effect at this scale	0.0	0.0	6	0.0	6.00	3	0.0	1000
retract_recursive	declare	SELECT	src/1a_relational.rs:200	r	3	no effect at this scale	0.0	0.0	3	0.0	3.00	3	0.0	1000
retract_recursive	fixpoint	DELETE	src/1d_drain.rs:324	r	3	no effect at this scale	0.0	0.0	100	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	DELETE	src/1d_drain.rs:332	r	3	no effect at this scale	0.0	0.0	1	100.0	3.00	3	1000.0	1000
retract_recursive	fixpoint	DELETE	src/1d_drain.rs:339	r	3	no effect at this scale	0.0	0.0	100	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	DELETE	src/1d_drain.rs:340	r	3	no effect at this scale	0.0	0.0	0	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:164	r	3	no effect at this scale	0.0	0.0	200	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:165	r	3	no effect at this scale	0.0	0.0	200	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:239	r	3	no effect at this scale	0.0	0.0	0	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:301	r	3	no effect at this scale	0.0	0.0	100	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:325	r	3	no effect at this scale	0.0	0.0	201	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:327	r	3	no effect at this scale	0.0	0.0	200	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:341	r	3	no effect at this scale	0.0	0.0	1	100.0	3.00	3	1000.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:342	r	3	no effect at this scale	0.0	0.0	200	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	SELECT	src/1d_drain.rs:255	r	3	no effect at this scale	0.0	0.0	3	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	SELECT	src/1d_drain.rs:328	r	3	no effect at this scale	0.0	0.0	3	100.0	3.00	3	0.0	1000
retract_recursive	fixpoint	UPDATE	src/1d_drain.rs:326	r	3	no effect at this scale	0.0	0.0	1	100.0	3.00	3	0.0	1000
retract_recursive	declare	CREATE	src/1b_state.rs:119	r	2	no effect at this scale	0.0	0.0	0	0.0	2.00	3	0.0	1000
retract_recursive	declare	CREATE	src/1b_state.rs:141	r	2	no effect at this scale	0.0	0.0	0	0.0	2.00	3	0.0	1000
retract_recursive	declare	CREATE	src/1b_state.rs:56	r	2	no effect at this scale	0.0	0.0	0	0.0	2.00	3	0.0	1000
retract_recursive	declare	INSERT	src/0a_catalog.rs:53	r	2	no effect at this scale	0.0	0.0	2	0.0	2.00	3	0.0	1000
retract_recursive	declare	SELECT	src/0c_compile_from.rs:37	a	2	no effect at this scale	0.0	0.0	2	0.0	2.00	3	0.0	1000
retract_recursive	declare	SELECT	src/0c_compile_from.rs:37	b	2	no effect at this scale	0.0	0.0	2	0.0	2.00	3	0.0	1000
retract_recursive	declare	SELECT	src/0c_compile_from.rs:47	a	2	no effect at this scale	0.0	0.0	6	0.0	2.00	3	0.0	1000
retract_recursive	declare	SELECT	src/0c_compile_from.rs:47	b	2	no effect at this scale	0.0	0.0	6	0.0	2.00	3	0.0	1000
retract_recursive	declare	SELECT	src/0c_compile_from.rs:48	a	2	no effect at this scale	0.0	0.0	6	0.0	2.00	3	0.0	1000
retract_recursive	declare	SELECT	src/0c_compile_from.rs:48	b	2	no effect at this scale	0.0	0.0	6	0.0	2.00	3	0.0	1000
retract_recursive	declare	SELECT	src/1b_state.rs:177	r	2	no effect at this scale	0.0	0.0	2	0.0	2.00	3	0.0	1000
retract_recursive	declare	SELECT	src/2_vtab.rs:215	catalog	2	no effect at this scale	0.0	0.0	2	100.0	2.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:314	r	2	no effect at this scale	0.0	0.0	100	100.0	2.00	3	0.0	1000
retract_recursive	materialize	INSERT	src/1b_state.rs:309	r	2	no effect at this scale	0.0	0.0	0	0.0	2.00	3	0.0	1000
retract_recursive	materialize	INSERT	src/1b_state.rs:319	r	2	no effect at this scale	0.0	0.0	0	0.0	2.00	3	0.0	1000
retract_recursive	materialize	INSERT	src/1c_materialize.rs:448	r	2	no effect at this scale	0.0	0.0	0	100.0	2.00	3	0.0	1000
retract_recursive	materialize	SELECT	src/1b_state.rs:329	r	2	no effect at this scale	0.0	0.0	2	0.0	2.00	3	0.0	1000
retract_recursive	declare	CREATE	src/1a_relational.rs:208	r	1	no effect at this scale	0.0	0.0	0	0.0	1.00	3	0.0	1000
retract_recursive	declare	CREATE	src/1b_state.rs:44	r	1	no effect at this scale	0.0	0.0	0	0.0	1.00	3	0.0	1000
retract_recursive	declare	CREATE	src/2_vtab.rs:351	r	1	no effect at this scale	0.0	0.0	0	0.0	1.00	3	0.0	1000
retract_recursive	declare	INSERT	src/0a_catalog.rs:45	r	1	no effect at this scale	0.0	0.0	1	0.0	1.00	3	0.0	1000
retract_recursive	declare	INSERT	src/2_vtab.rs:354	r	1	no effect at this scale	0.0	0.0	1	0.0	1.00	3	0.0	1000
retract_recursive	declare	SELECT	src/0b_relational.rs:626	catalog	1	no effect at this scale	0.0	0.0	56	0.0	1.00	3	1000.0	1000
retract_recursive	declare	SELECT	src/0c_compile_from.rs:41	a	1	no effect at this scale	0.0	0.0	1	0.0	1.00	3	0.0	1000
retract_recursive	declare	SELECT	src/0c_compile_from.rs:41	b	1	no effect at this scale	0.0	0.0	1	0.0	1.00	3	0.0	1000
retract_recursive	declare	SELECT	src/2_vtab.rs:237	r	1	no effect at this scale	0.0	0.0	1	0.0	1.00	3	0.0	1000
retract_recursive	declare	SELECT	src/2_vtab.rs:341	r	1	no effect at this scale	0.0	0.0	1	0.0	1.00	3	0.0	1000
retract_recursive	fixpoint	DELETE	src/1d_drain.rs:259	r	1	no effect at this scale	0.0	0.0	0	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	DELETE	src/1d_drain.rs:260	r	1	no effect at this scale	0.0	0.0	0	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	DELETE	src/1d_drain.rs:279	r	1	no effect at this scale	0.0	0.0	1	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	DELETE	src/1d_drain.rs:296	r	1	no effect at this scale	0.0	0.0	1	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	DELETE	src/1d_drain.rs:312	r	1	no effect at this scale	0.0	0.0	1	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:263	r	1	no effect at this scale	0.0	0.0	1	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:278	r	1	no effect at this scale	0.0	0.0	1	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:282	r	1	no effect at this scale	0.0	0.0	0	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:294	r	1	no effect at this scale	0.0	0.0	1	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:309	r	1	no effect at this scale	0.0	0.0	0	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:310	r	1	no effect at this scale	0.0	0.0	0	100.0	1.00	3	0.0	1000
retract_recursive	fixpoint	INSERT	src/1d_drain.rs:311	r	1	no effect at this scale	0.0	0.0	0	100.0	1.00	3	0.0	1000
retract_recursive	maintain	DELETE	src/1d_drain.rs:181	r	1	no effect at this scale	0.0	0.0	0	100.0	1.00	3	0.0	1000
retract_recursive	maintain	SELECT	src/1d_drain.rs:178	r	1	no effect at this scale	0.0	0.0	1	100.0	1.00	3	0.0	1000
retract_recursive	maintain	SELECT	src/1d_drain.rs:187	r	1	no effect at this scale	0.0	0.0	1	100.0	1.00	3	0.0	1000
retract_recursive	maintain	SELECT	src/1d_drain.rs:193	r	1	no effect at this scale	0.0	0.0	100	100.0	1.00	3	0.0	1000
retract_recursive	materialize	INSERT	src/1c_materialize.rs:477	r	1	no effect at this scale	0.0	0.0	0	0.0	1.00	3	0.0	1000
retract_recursive	materialize	SELECT	src/1b_state.rs:360	r	1	no effect at this scale	0.0	0.0	1	0.0	1.00	3	0.0	1000
retract_recursive	materialize	SELECT	src/1b_state.rs:372	r	1	no effect at this scale	0.0	0.0	0	0.0	1.00	3	0.0	1000
retract_recursive	materialize	SELECT	src/1c_materialize.rs:444	r	1	no effect at this scale	0.0	0.0	1	100.0	1.00	3	0.0	1000
retract_recursive	materialize	SELECT	src/1c_materialize.rs:456	r	1	no effect at this scale	0.0	0.0	1	100.0	1.00	3	0.0	1000
